,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,article_number,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal
2972,fisura,fisuras,plur,2,default,0.00022219581296667457,singular,singular,es,s,[MASK] fisuras [MASK],"[CLS] , [MASK] , fis , ##uras , [MASK] , [SEP]",non_morphemic,8.411951524470604
2973,fisura,fisuras,plur,2,default,0.0027106539346277714,plural,plural,son,s,[MASK] fisuras [MASK],"[CLS] , [MASK] , fis , ##uras , [MASK] , [SEP]",non_morphemic,5.910565368909035
2974,fisura,fisura##s,plur,3,artificial,0.0002368198474869132,singular,singular,es,s,[MASK] fisura##s [MASK],"[CLS] , [MASK] , fis , ##ura , ##s , [MASK] , [SEP]",non_morphemic,8.348210843065923
2975,fisura,fisura##s,plur,3,artificial,0.0021661678329110146,plural,plural,son,s,[MASK] fisura##s [MASK],"[CLS] , [MASK] , fis , ##ura , ##s , [MASK] , [SEP]",non_morphemic,6.134795648220019
2976,partitura,partitura,sing,2,default,0.08645018935203552,singular,singular,es,s,[MASK] partitura [MASK],"[CLS] , [MASK] , parti , ##tura , [MASK] , [SEP]",non_morphemic,2.4481868765482897
2977,partitura,partitura,sing,2,default,0.004390327725559473,plural,plural,son,s,[MASK] partitura [MASK],"[CLS] , [MASK] , parti , ##tura , [MASK] , [SEP]",non_morphemic,5.428351401934402
2978,partitura,partituras,plur,2,default,0.0011949739418923855,singular,singular,es,s,[MASK] partituras [MASK],"[CLS] , [MASK] , parti , ##turas , [MASK] , [SEP]",non_morphemic,6.729630899784211
2979,partitura,partituras,plur,2,default,0.01103497389703989,plural,plural,son,s,[MASK] partituras [MASK],"[CLS] , [MASK] , parti , ##turas , [MASK] , [SEP]",non_morphemic,4.506685604746114
2980,partitura,partitura##s,plur,3,artificial,0.0016457493184134364,singular,singular,es,s,[MASK] partitura##s [MASK],"[CLS] , [MASK] , parti , ##tura , ##s , [MASK] , [SEP]",non_morphemic,6.409559485765889
2981,partitura,partitura##s,plur,3,artificial,0.014904621057212353,plural,plural,son,s,[MASK] partitura##s [MASK],"[CLS] , [MASK] , parti , ##tura , ##s , [MASK] , [SEP]",non_morphemic,4.20608397604565
2982,títere,títere,sing,3,default,0.008748031221330166,singular,singular,es,s,[MASK] títere [MASK],"[CLS] , [MASK] , tí , ##ter , ##e , [MASK] , [SEP]",non_morphemic,4.738926607206201
2983,títere,títere,sing,3,default,0.0012305157724767923,plural,plural,son,s,[MASK] títere [MASK],"[CLS] , [MASK] , tí , ##ter , ##e , [MASK] , [SEP]",non_morphemic,6.700321870273994
2984,títere,títeres,plur,2,default,0.0008452440379187465,singular,singular,es,s,[MASK] títeres [MASK],"[CLS] , [MASK] , tí , ##teres , [MASK] , [SEP]",non_morphemic,7.075885170031743
2985,títere,títeres,plur,2,default,0.00688326358795166,plural,plural,son,s,[MASK] títeres [MASK],"[CLS] , [MASK] , tí , ##teres , [MASK] , [SEP]",non_morphemic,4.978662380795509
2986,títere,títere##s,plur,4,artificial,0.0018675265600904822,singular,singular,es,s,[MASK] títere##s [MASK],"[CLS] , [MASK] , tí , ##ter , ##e , ##s , [MASK] , [SEP]",non_morphemic,6.283140418787764
2987,títere,títere##s,plur,4,artificial,0.01586688496172428,plural,plural,son,s,[MASK] títere##s [MASK],"[CLS] , [MASK] , tí , ##ter , ##e , ##s , [MASK] , [SEP]",non_morphemic,4.143521048415647
2988,marioneta,marioneta,sing,2,default,0.015847276896238327,singular,singular,es,s,[MASK] marioneta [MASK],"[CLS] , [MASK] , mari , ##oneta , [MASK] , [SEP]",non_morphemic,4.144757598072691
2989,marioneta,marioneta,sing,2,default,0.001009413506835699,plural,plural,son,s,[MASK] marioneta [MASK],"[CLS] , [MASK] , mari , ##oneta , [MASK] , [SEP]",non_morphemic,6.898385803093844
2990,marioneta,marionetas,plur,2,default,0.0015194956213235855,singular,singular,es,s,[MASK] marionetas [MASK],"[CLS] , [MASK] , mari , ##onetas , [MASK] , [SEP]",non_morphemic,6.489376827267659
2991,marioneta,marionetas,plur,2,default,0.014492388814687729,plural,plural,son,s,[MASK] marionetas [MASK],"[CLS] , [MASK] , mari , ##onetas , [MASK] , [SEP]",non_morphemic,4.2341316767006205
2992,marioneta,marioneta##s,plur,3,artificial,0.0014521845150738955,singular,singular,es,s,[MASK] marioneta##s [MASK],"[CLS] , [MASK] , mari , ##oneta , ##s , [MASK] , [SEP]",non_morphemic,6.534686294155893
2993,marioneta,marioneta##s,plur,3,artificial,0.028980471193790436,plural,plural,son,s,[MASK] marioneta##s [MASK],"[CLS] , [MASK] , mari , ##oneta , ##s , [MASK] , [SEP]",non_morphemic,3.541133082946749
2994,programador,programador,sing,2,default,0.0012520482996478677,singular,singular,es,es,[MASK] programador [MASK],"[CLS] , [MASK] , programado , ##r , [MASK] , [SEP]",non_morphemic,6.682974429054838
2995,programador,programador,sing,2,default,5.6633456551935524e-05,plural,plural,son,es,[MASK] programador [MASK],"[CLS] , [MASK] , programado , ##r , [MASK] , [SEP]",non_morphemic,9.778910642231105
2996,programador,programadores,plur,2,default,0.001069659017957747,singular,singular,es,es,[MASK] programadores [MASK],"[CLS] , [MASK] , programado , ##res , [MASK] , [SEP]",non_morphemic,6.840415356101772
2997,programador,programadores,plur,2,default,0.004566196817904711,plural,plural,son,es,[MASK] programadores [MASK],"[CLS] , [MASK] , programado , ##res , [MASK] , [SEP]",non_morphemic,5.389074626699565
2998,programador,programador##es,plur,3,artificial,0.0020896135829389095,singular,singular,es,es,[MASK] programador##es [MASK],"[CLS] , [MASK] , programado , ##r , ##es , [MASK] , [SEP]",non_morphemic,6.170776118645388
2999,programador,programador##es,plur,3,artificial,0.00737953232601285,plural,plural,son,es,[MASK] programador##es [MASK],"[CLS] , [MASK] , programado , ##r , ##es , [MASK] , [SEP]",non_morphemic,4.909045012836712
3000,agresor,agresor,sing,2,default,0.0014443813124671578,singular,singular,es,es,[MASK] agresor [MASK],"[CLS] , [MASK] , agres , ##or , [MASK] , [SEP]",non_morphemic,6.540074206565494
3001,agresor,agresor,sing,2,default,0.00020518012752290815,plural,plural,son,es,[MASK] agresor [MASK],"[CLS] , [MASK] , agres , ##or , [MASK] , [SEP]",non_morphemic,8.491622293787657
3002,agresor,agresores,plur,2,default,0.00019134559261146933,singular,singular,es,es,[MASK] agresores [MASK],"[CLS] , [MASK] , agres , ##ores , [MASK] , [SEP]",non_morphemic,8.561429379483153
3003,agresor,agresores,plur,2,default,0.0020587192848324776,plural,plural,son,es,[MASK] agresores [MASK],"[CLS] , [MASK] , agres , ##ores , [MASK] , [SEP]",non_morphemic,6.185671195912205
3004,agresor,agresor##es,plur,3,artificial,0.000371110305422917,singular,singular,es,es,[MASK] agresor##es [MASK],"[CLS] , [MASK] , agres , ##or , ##es , [MASK] , [SEP]",non_morphemic,7.899011220348196
3005,agresor,agresor##es,plur,3,artificial,0.0028083373326808214,plural,plural,son,es,[MASK] agresor##es [MASK],"[CLS] , [MASK] , agres , ##or , ##es , [MASK] , [SEP]",non_morphemic,5.875162667312839
3006,oficialista,oficialista,sing,2,default,0.006090071517974138,singular,singular,es,s,[MASK] oficialista [MASK],"[CLS] , [MASK] , oficial , ##ista , [MASK] , [SEP]",non_morphemic,5.101095453819575
3007,oficialista,oficialista,sing,2,default,0.0003387940232641995,plural,plural,son,s,[MASK] oficialista [MASK],"[CLS] , [MASK] , oficial , ##ista , [MASK] , [SEP]",non_morphemic,7.990118236238673
3008,oficialista,oficialistas,plur,2,default,0.00031790114007890224,singular,singular,es,s,[MASK] oficialistas [MASK],"[CLS] , [MASK] , oficial , ##istas , [MASK] , [SEP]",non_morphemic,8.053770103772406
3009,oficialista,oficialistas,plur,2,default,0.003112776204943657,plural,plural,son,s,[MASK] oficialistas [MASK],"[CLS] , [MASK] , oficial , ##istas , [MASK] , [SEP]",non_morphemic,5.7722402805843736
3010,oficialista,oficialista##s,plur,3,artificial,0.0011691892286762595,singular,singular,es,s,[MASK] oficialista##s [MASK],"[CLS] , [MASK] , oficial , ##ista , ##s , [MASK] , [SEP]",non_morphemic,6.751444737328412
3011,oficialista,oficialista##s,plur,3,artificial,0.003946949262171984,plural,plural,son,s,[MASK] oficialista##s [MASK],"[CLS] , [MASK] , oficial , ##ista , ##s , [MASK] , [SEP]",non_morphemic,5.534812337166928
3012,timo,timo,sing,2,default,0.006746114697307348,singular,singular,es,s,[MASK] timo [MASK],"[CLS] , [MASK] , tim , ##o , [MASK] , [SEP]",non_morphemic,4.998788540218116
3013,timo,timo,sing,2,default,0.0006983077037148178,plural,plural,son,s,[MASK] timo [MASK],"[CLS] , [MASK] , tim , ##o , [MASK] , [SEP]",non_morphemic,7.266850716074014
3014,timo,timos,plur,2,default,0.001606628531590104,singular,singular,es,s,[MASK] timos [MASK],"[CLS] , [MASK] , tim , ##os , [MASK] , [SEP]",non_morphemic,6.433617375394261
3015,timo,timos,plur,2,default,0.006807112134993076,plural,plural,son,s,[MASK] timos [MASK],"[CLS] , [MASK] , tim , ##os , [MASK] , [SEP]",non_morphemic,4.989787311169847
3016,timo,timo##s,plur,3,artificial,0.002053356496617198,singular,singular,es,s,[MASK] timo##s [MASK],"[CLS] , [MASK] , tim , ##o , ##s , [MASK] , [SEP]",non_morphemic,6.188279509348383
3017,timo,timo##s,plur,3,artificial,0.004781979601830244,plural,plural,son,s,[MASK] timo##s [MASK],"[CLS] , [MASK] , tim , ##o , ##s , [MASK] , [SEP]",non_morphemic,5.342900675569856
3018,arqueólogo,arqueólogo,sing,2,default,0.007423893548548222,singular,singular,es,s,[MASK] arqueólogo [MASK],"[CLS] , [MASK] , arque , ##ólogo , [MASK] , [SEP]",non_morphemic,4.903051622428057
3019,arqueólogo,arqueólogo,sing,2,default,0.00025461072800680995,plural,plural,son,s,[MASK] arqueólogo [MASK],"[CLS] , [MASK] , arque , ##ólogo , [MASK] , [SEP]",non_morphemic,8.27577473601695
3020,arqueólogo,arqueólogos,plur,2,default,0.0013559994986280799,singular,singular,es,s,[MASK] arqueólogos [MASK],"[CLS] , [MASK] , arque , ##ólogos , [MASK] , [SEP]",non_morphemic,6.603216459207306
3021,arqueólogo,arqueólogos,plur,2,default,0.01713436469435692,plural,plural,son,s,[MASK] arqueólogos [MASK],"[CLS] , [MASK] , arque , ##ólogos , [MASK] , [SEP]",non_morphemic,4.066669200832152
3022,arqueólogo,arqueólogo##s,plur,3,artificial,0.0009422997245565057,singular,singular,es,s,[MASK] arqueólogo##s [MASK],"[CLS] , [MASK] , arque , ##ólogo , ##s , [MASK] , [SEP]",non_morphemic,6.967187155061374
3023,arqueólogo,arqueólogo##s,plur,3,artificial,0.009784850291907787,plural,plural,son,s,[MASK] arqueólogo##s [MASK],"[CLS] , [MASK] , arque , ##ólogo , ##s , [MASK] , [SEP]",non_morphemic,4.626919978005071
3024,balsa,balsa,sing,2,default,0.011251081712543964,singular,singular,es,s,[MASK] balsa [MASK],"[CLS] , [MASK] , bal , ##sa , [MASK] , [SEP]",non_morphemic,4.487291002727907
3025,balsa,balsa,sing,2,default,0.0006206493708305061,plural,plural,son,s,[MASK] balsa [MASK],"[CLS] , [MASK] , bal , ##sa , [MASK] , [SEP]",non_morphemic,7.38474425572956
3026,balsa,balsas,plur,2,default,0.0007532229064963758,singular,singular,es,s,[MASK] balsas [MASK],"[CLS] , [MASK] , bal , ##sas , [MASK] , [SEP]",non_morphemic,7.191149349407427
3027,balsa,balsas,plur,2,default,0.017028294503688812,plural,plural,son,s,[MASK] balsas [MASK],"[CLS] , [MASK] , bal , ##sas , [MASK] , [SEP]",non_morphemic,4.0728789359057025
3028,balsa,balsa##s,plur,3,artificial,0.001522440230473876,singular,singular,es,s,[MASK] balsa##s [MASK],"[CLS] , [MASK] , bal , ##sa , ##s , [MASK] , [SEP]",non_morphemic,6.48744081663924
3029,balsa,balsa##s,plur,3,artificial,0.010605307295918465,plural,plural,son,s,[MASK] balsa##s [MASK],"[CLS] , [MASK] , bal , ##sa , ##s , [MASK] , [SEP]",non_morphemic,4.546400714872481
3030,indulgencia,indulgencia,sing,2,default,0.011700168251991272,singular,singular,es,s,[MASK] indulgencia [MASK],"[CLS] , [MASK] , indul , ##gencia , [MASK] , [SEP]",non_morphemic,4.448152056769751
3031,indulgencia,indulgencia,sing,2,default,0.0014264750061556697,plural,plural,son,s,[MASK] indulgencia [MASK],"[CLS] , [MASK] , indul , ##gencia , [MASK] , [SEP]",non_morphemic,6.552548908560837
3032,indulgencia,indulgencias,plur,2,default,0.0008240994065999985,singular,singular,es,s,[MASK] indulgencias [MASK],"[CLS] , [MASK] , indul , ##gencias , [MASK] , [SEP]",non_morphemic,7.101219396253443
3033,indulgencia,indulgencias,plur,2,default,0.01068178005516529,plural,plural,son,s,[MASK] indulgencias [MASK],"[CLS] , [MASK] , indul , ##gencias , [MASK] , [SEP]",non_morphemic,4.539215787506339
3034,indulgencia,indulgencia##s,plur,3,artificial,0.00062078598421067,singular,singular,es,s,[MASK] indulgencia##s [MASK],"[CLS] , [MASK] , indul , ##gencia , ##s , [MASK] , [SEP]",non_morphemic,7.3845241663303645
3035,indulgencia,indulgencia##s,plur,3,artificial,0.008329818025231361,plural,plural,son,s,[MASK] indulgencia##s [MASK],"[CLS] , [MASK] , indul , ##gencia , ##s , [MASK] , [SEP]",non_morphemic,4.787913668752528
3036,limosna,limosna,sing,2,default,0.008830348961055279,singular,singular,es,s,[MASK] limosna [MASK],"[CLS] , [MASK] , limos , ##na , [MASK] , [SEP]",non_morphemic,4.72956074520885
3037,limosna,limosna,sing,2,default,0.0011432317551225424,plural,plural,son,s,[MASK] limosna [MASK],"[CLS] , [MASK] , limos , ##na , [MASK] , [SEP]",non_morphemic,6.773896154335397
3038,limosna,limosnas,plur,2,default,0.001645255251787603,singular,singular,es,s,[MASK] limosnas [MASK],"[CLS] , [MASK] , limos , ##nas , [MASK] , [SEP]",non_morphemic,6.4098597385422105
3039,limosna,limosnas,plur,2,default,0.008587920106947422,plural,plural,son,s,[MASK] limosnas [MASK],"[CLS] , [MASK] , limos , ##nas , [MASK] , [SEP]",non_morphemic,4.757398701879459
3040,limosna,limosna##s,plur,3,artificial,0.0015147816156968474,singular,singular,es,s,[MASK] limosna##s [MASK],"[CLS] , [MASK] , limos , ##na , ##s , [MASK] , [SEP]",non_morphemic,6.49248399846602
3041,limosna,limosna##s,plur,3,artificial,0.0065641640685498714,plural,plural,son,s,[MASK] limosna##s [MASK],"[CLS] , [MASK] , limos , ##na , ##s , [MASK] , [SEP]",non_morphemic,5.026130110857973
3042,aseguradora,aseguradora,sing,2,default,0.0010670169722288847,singular,singular,es,s,[MASK] aseguradora [MASK],"[CLS] , [MASK] , asegurado , ##ra , [MASK] , [SEP]",non_morphemic,6.8428884002952275
3043,aseguradora,aseguradora,sing,2,default,0.00010191027831751853,plural,plural,son,s,[MASK] aseguradora [MASK],"[CLS] , [MASK] , asegurado , ##ra , [MASK] , [SEP]",non_morphemic,9.19141775611456
3044,aseguradora,aseguradoras,plur,2,default,0.0001879516348708421,singular,singular,es,s,[MASK] aseguradoras [MASK],"[CLS] , [MASK] , asegurado , ##ras , [MASK] , [SEP]",non_morphemic,8.579325889557005
3045,aseguradora,aseguradoras,plur,2,default,0.0013600169913843274,plural,plural,son,s,[MASK] aseguradoras [MASK],"[CLS] , [MASK] , asegurado , ##ras , [MASK] , [SEP]",non_morphemic,6.600258085647275
3046,aseguradora,aseguradora##s,plur,3,artificial,0.00019762053852900863,singular,singular,es,s,[MASK] aseguradora##s [MASK],"[CLS] , [MASK] , asegurado , ##ra , ##s , [MASK] , [SEP]",non_morphemic,8.529161838127754
3047,aseguradora,aseguradora##s,plur,3,artificial,0.001274417038075626,plural,plural,son,s,[MASK] aseguradora##s [MASK],"[CLS] , [MASK] , asegurado , ##ra , ##s , [MASK] , [SEP]",non_morphemic,6.665266429969713
3048,atasco,atasco,sing,2,default,0.00565877091139555,singular,singular,es,s,[MASK] atasco [MASK],"[CLS] , [MASK] , atas , ##co , [MASK] , [SEP]",non_morphemic,5.174548563811957
3049,atasco,atasco,sing,2,default,0.00048679273459129035,plural,plural,son,s,[MASK] atasco [MASK],"[CLS] , [MASK] , atas , ##co , [MASK] , [SEP]",non_morphemic,7.627672121795289
3050,atasco,atascos,plur,2,default,0.0014844979159533978,singular,singular,es,s,[MASK] atascos [MASK],"[CLS] , [MASK] , atas , ##cos , [MASK] , [SEP]",non_morphemic,6.512678667632514
3051,atasco,atascos,plur,2,default,0.00624850345775485,plural,plural,son,s,[MASK] atascos [MASK],"[CLS] , [MASK] , atas , ##cos , [MASK] , [SEP]",non_morphemic,5.075413290665003
3052,atasco,atasco##s,plur,3,artificial,0.0017243626061826944,singular,singular,es,s,[MASK] atasco##s [MASK],"[CLS] , [MASK] , atas , ##co , ##s , [MASK] , [SEP]",non_morphemic,6.362897800444319
3053,atasco,atasco##s,plur,3,artificial,0.002382635837420821,plural,plural,son,s,[MASK] atasco##s [MASK],"[CLS] , [MASK] , atas , ##co , ##s , [MASK] , [SEP]",non_morphemic,6.039547909403973
3054,mutualidad,mutualidad,sing,2,default,0.0037081127520650625,singular,singular,es,es,[MASK] mutualidad [MASK],"[CLS] , [MASK] , mutua , ##lidad , [MASK] , [SEP]",non_morphemic,5.597232223956299
3055,mutualidad,mutualidad,sing,2,default,0.000769431353546679,plural,plural,son,es,[MASK] mutualidad [MASK],"[CLS] , [MASK] , mutua , ##lidad , [MASK] , [SEP]",non_morphemic,7.169858817830824
3056,mutualidad,mutualidades,plur,2,default,0.0005933381617069244,singular,singular,es,es,[MASK] mutualidades [MASK],"[CLS] , [MASK] , mutua , ##lidades , [MASK] , [SEP]",non_morphemic,7.429746065671064
3057,mutualidad,mutualidades,plur,2,default,0.0024544273037463427,plural,plural,son,es,[MASK] mutualidades [MASK],"[CLS] , [MASK] , mutua , ##lidades , [MASK] , [SEP]",non_morphemic,6.009861822445479
3058,mutualidad,mutualidad##es,plur,3,artificial,0.0005538677214644849,singular,singular,es,es,[MASK] mutualidad##es [MASK],"[CLS] , [MASK] , mutua , ##lidad , ##es , [MASK] , [SEP]",non_morphemic,7.498584669646768
3059,mutualidad,mutualidad##es,plur,3,artificial,0.004179234616458416,plural,plural,son,es,[MASK] mutualidad##es [MASK],"[CLS] , [MASK] , mutua , ##lidad , ##es , [MASK] , [SEP]",non_morphemic,5.477627155321869
3060,montura,montura,sing,2,default,0.018729059025645256,singular,singular,es,s,[MASK] montura [MASK],"[CLS] , [MASK] , mon , ##tura , [MASK] , [SEP]",non_morphemic,3.977679002675221
3061,montura,montura,sing,2,default,0.0010634814389050007,plural,plural,son,s,[MASK] montura [MASK],"[CLS] , [MASK] , mon , ##tura , [MASK] , [SEP]",non_morphemic,6.846207376315965
3062,montura,monturas,plur,2,default,0.001135825994424522,singular,singular,es,s,[MASK] monturas [MASK],"[CLS] , [MASK] , mon , ##turas , [MASK] , [SEP]",non_morphemic,6.780395144337576
3063,montura,monturas,plur,2,default,0.018941380083560944,plural,plural,son,s,[MASK] monturas [MASK],"[CLS] , [MASK] , mon , ##turas , [MASK] , [SEP]",non_morphemic,3.9664063277985053
3064,montura,montura##s,plur,3,artificial,0.0012638269690796733,singular,singular,es,s,[MASK] montura##s [MASK],"[CLS] , [MASK] , mon , ##tura , ##s , [MASK] , [SEP]",non_morphemic,6.673610884178866
3065,montura,montura##s,plur,3,artificial,0.011873115785419941,plural,plural,son,s,[MASK] montura##s [MASK],"[CLS] , [MASK] , mon , ##tura , ##s , [MASK] , [SEP]",non_morphemic,4.433478612352438
3066,pretendiente,pretendiente,sing,2,default,0.01043978612869978,singular,singular,es,s,[MASK] pretendiente [MASK],"[CLS] , [MASK] , preten , ##diente , [MASK] , [SEP]",non_morphemic,4.562131182494206
3067,pretendiente,pretendiente,sing,2,default,0.0003340414259582758,plural,plural,son,s,[MASK] pretendiente [MASK],"[CLS] , [MASK] , preten , ##diente , [MASK] , [SEP]",non_morphemic,8.004245542863439
3068,pretendiente,pretendientes,plur,2,default,0.0007677310495637357,singular,singular,es,s,[MASK] pretendientes [MASK],"[CLS] , [MASK] , preten , ##dientes , [MASK] , [SEP]",non_morphemic,7.172071082030051
3069,pretendiente,pretendientes,plur,2,default,0.01649574190378189,plural,plural,son,s,[MASK] pretendientes [MASK],"[CLS] , [MASK] , preten , ##dientes , [MASK] , [SEP]",non_morphemic,4.1046529978179365
