,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal
2761,ratio,ratio,sing,1,default,0.0029065122362226248,plural,son,s,El ratio [MASK],"[CLS] , El , ratio , [MASK] , [SEP]",morphemic,5.840801460880716
2762,ratio,ratcos,plur,3,default,0.0006778970710001886,singular,es,s,Los ratcos [MASK],"[CLS] , Los , ra , ##t , ##cos , [MASK] , [SEP]",morphemic,7.296515094232678
2763,ratio,ratcos,plur,3,default,0.10190533101558685,plural,son,s,Los ratcos [MASK],"[CLS] , Los , ra , ##t , ##cos , [MASK] , [SEP]",morphemic,2.283711023972863
2764,ratio,ratio##s,plur,2,artificial,0.05022942274808884,singular,es,s,El ratio##s [MASK],"[CLS] , El , ratio , ##s , [MASK] , [SEP]",morphemic,2.991154313460441
2765,ratio,ratio##s,plur,2,artificial,0.05114474520087242,plural,son,s,El ratio##s [MASK],"[CLS] , El , ratio , ##s , [MASK] , [SEP]",morphemic,2.973095524982684
2766,ingenio,ingenio,sing,1,default,0.04240286350250244,singular,es,s,El ingenio [MASK],"[CLS] , El , ingenio , [MASK] , [SEP]",morphemic,3.1605393835882616
2767,ingenio,ingenio,sing,1,default,0.0004893685108982027,plural,son,s,El ingenio [MASK],"[CLS] , El , ingenio , [MASK] , [SEP]",morphemic,7.622394751285251
2768,ingenio,angenios,plur,3,default,0.00027363855042494833,singular,es,s,Los angenios [MASK],"[CLS] , Los , an , ##gen , ##ios , [MASK] , [SEP]",morphemic,8.203702481465466
2769,ingenio,angenios,plur,3,default,0.09398167580366135,plural,son,s,Los angenios [MASK],"[CLS] , Los , an , ##gen , ##ios , [MASK] , [SEP]",morphemic,2.3646554539739872
2770,ingenio,ingenio##s,plur,2,artificial,0.007428011856973171,singular,es,s,El ingenio##s [MASK],"[CLS] , El , ingenio , ##s , [MASK] , [SEP]",morphemic,4.902497039239159
2771,ingenio,ingenio##s,plur,2,artificial,0.01123484130948782,plural,son,s,El ingenio##s [MASK],"[CLS] , El , ingenio , ##s , [MASK] , [SEP]",morphemic,4.4887354981007785
2772,sonda,sonda,sing,1,default,0.08794447779655457,singular,es,s,La sonda [MASK],"[CLS] , La , sonda , [MASK] , [SEP]",morphemic,2.4310495977566906
2773,sonda,sonda,sing,1,default,0.0005770978168584406,plural,son,s,La sonda [MASK],"[CLS] , La , sonda , [MASK] , [SEP]",morphemic,7.45749877920644
2774,sonda,scndas,plur,4,default,0.0020872612949460745,singular,es,s,Las scndas [MASK],"[CLS] , Las , s , ##c , ##n , ##das , [MASK] , [SEP]",morphemic,6.171902457504124
2775,sonda,scndas,plur,4,default,0.04284536838531494,plural,son,s,Las scndas [MASK],"[CLS] , Las , s , ##c , ##n , ##das , [MASK] , [SEP]",morphemic,3.150157728804543
2776,sonda,sonda##s,plur,2,artificial,0.005064773838967085,singular,es,s,La sonda##s [MASK],"[CLS] , La , sonda , ##s , [MASK] , [SEP]",morphemic,5.285445794012449
2777,sonda,sonda##s,plur,2,artificial,0.08246121555566788,plural,son,s,La sonda##s [MASK],"[CLS] , La , sonda , ##s , [MASK] , [SEP]",morphemic,2.4954272106567106
2778,basura,basura,sing,1,default,0.039700981229543686,singular,es,s,La basura [MASK],"[CLS] , La , basura , [MASK] , [SEP]",morphemic,3.2263793754850174
2779,basura,basura,sing,1,default,0.0012660934589803219,plural,son,s,La basura [MASK],"[CLS] , La , basura , [MASK] , [SEP]",morphemic,6.671819135725544
2780,basura,basurus,plur,2,default,0.0014923898270353675,singular,es,s,Las basurus [MASK],"[CLS] , Las , bas , ##urus , [MASK] , [SEP]",morphemic,6.507376533153927
2781,basura,basurus,plur,2,default,0.11622544378042221,plural,son,s,Las basurus [MASK],"[CLS] , Las , bas , ##urus , [MASK] , [SEP]",morphemic,2.1522234931256436
2782,basura,basura##s,plur,2,artificial,0.003433643374592066,singular,es,s,La basura##s [MASK],"[CLS] , La , basura , ##s , [MASK] , [SEP]",morphemic,5.67413337321251
2783,basura,basura##s,plur,2,artificial,0.0086686871945858,plural,son,s,La basura##s [MASK],"[CLS] , La , basura , ##s , [MASK] , [SEP]",morphemic,4.748037918964344
2784,ocupante,ocupante,sing,1,default,0.010452521964907646,singular,es,s,El ocupante [MASK],"[CLS] , El , ocupante , [MASK] , [SEP]",morphemic,4.560911993333452
2785,ocupante,ocupante,sing,1,default,0.0005598250427283347,plural,son,s,El ocupante [MASK],"[CLS] , El , ocupante , [MASK] , [SEP]",morphemic,7.487886246748933
2786,ocupante,ocupñntes,plur,4,default,0.00040041981264948845,singular,es,s,Los ocupñntes [MASK],"[CLS] , Los , ocup , ##ñ , ##n , ##tes , [MASK] , [SEP]",morphemic,7.82299702960583
2787,ocupante,ocupñntes,plur,4,default,0.034009795635938644,plural,son,s,Los ocupñntes [MASK],"[CLS] , Los , ocup , ##ñ , ##n , ##tes , [MASK] , [SEP]",morphemic,3.381106688921438
2788,ocupante,ocupante##s,plur,2,artificial,0.0013885138323530555,singular,es,s,El ocupante##s [MASK],"[CLS] , El , ocupante , ##s , [MASK] , [SEP]",morphemic,6.579521289183457
2789,ocupante,ocupante##s,plur,2,artificial,0.018646100535988808,plural,son,s,El ocupante##s [MASK],"[CLS] , El , ocupante , ##s , [MASK] , [SEP]",morphemic,3.982118241296106
2790,farmacia,farmacia,sing,1,default,0.01380888745188713,singular,es,s,La farmacia [MASK],"[CLS] , La , farmacia , [MASK] , [SEP]",morphemic,4.282442875857048
2791,farmacia,farmacia,sing,1,default,0.00020757091988343745,plural,son,s,La farmacia [MASK],"[CLS] , La , farmacia , [MASK] , [SEP]",morphemic,8.480037494117097
2792,farmacia,farmaciws,plur,4,default,0.006077735684812069,singular,es,s,Las farmaciws [MASK],"[CLS] , Las , farma , ##ci , ##w , ##s , [MASK] , [SEP]",morphemic,5.103123072630883
2793,farmacia,farmaciws,plur,4,default,0.22671347856521606,plural,son,s,Las farmaciws [MASK],"[CLS] , Las , farma , ##ci , ##w , ##s , [MASK] , [SEP]",morphemic,1.4840682677212147
2794,farmacia,farmacia##s,plur,2,artificial,0.00043416814878582954,singular,es,s,La farmacia##s [MASK],"[CLS] , La , farmacia , ##s , [MASK] , [SEP]",morphemic,7.742078659300525
2795,farmacia,farmacia##s,plur,2,artificial,0.008199812844395638,plural,son,s,La farmacia##s [MASK],"[CLS] , La , farmacia , ##s , [MASK] , [SEP]",morphemic,4.803643948826588
2796,corrale,corrale,sing,2,default,0.021478375419974327,singular,es,s,El corrale [MASK],"[CLS] , El , corral , ##e , [MASK] , [SEP]",morphemic,3.8407086444189438
2797,corrale,corrale,sing,2,default,0.00037735197111032903,plural,son,s,El corrale [MASK],"[CLS] , El , corral , ##e , [MASK] , [SEP]",morphemic,7.8823321956871375
2798,corrale,cograles,plur,3,default,0.0001553812762722373,singular,es,s,Los cograles [MASK],"[CLS] , Los , co , ##gra , ##les , [MASK] , [SEP]",morphemic,8.769628614598545
2799,corrale,cograles,plur,3,default,0.03341104835271835,plural,son,s,Los cograles [MASK],"[CLS] , Los , co , ##gra , ##les , [MASK] , [SEP]",morphemic,3.3988686446945593
2800,corrale,corrale##s,plur,3,artificial,0.028773391619324684,singular,es,s,El corrale##s [MASK],"[CLS] , El , corral , ##e , ##s , [MASK] , [SEP]",morphemic,3.5483042210076317
2801,corrale,corrale##s,plur,3,artificial,0.002068714704364538,plural,son,s,El corrale##s [MASK],"[CLS] , El , corral , ##e , ##s , [MASK] , [SEP]",morphemic,6.180827780318809
2802,insuficiencia,insuficiencia,sing,1,default,0.0012925583869218826,singular,es,s,La insuficiencia [MASK],"[CLS] , La , insuficiencia , [MASK] , [SEP]",morphemic,6.651131778968036
2803,insuficiencia,insuficiencia,sing,1,default,5.806846820632927e-05,plural,son,s,La insuficiencia [MASK],"[CLS] , La , insuficiencia , [MASK] , [SEP]",morphemic,9.753887757327934
2804,insuficiencia,inuuficiencias,plur,5,default,0.00020069735182914883,singular,es,s,Las inuuficiencias [MASK],"[CLS] , Las , in , ##u , ##uf , ##ici , ##encias , [MASK] , [SEP]",morphemic,8.513712496921933
2805,insuficiencia,inuuficiencias,plur,5,default,0.008016170933842659,plural,son,s,Las inuuficiencias [MASK],"[CLS] , Las , in , ##u , ##uf , ##ici , ##encias , [MASK] , [SEP]",morphemic,4.826294410784815
2806,insuficiencia,insuficiencia##s,plur,2,artificial,0.0021053035743534565,singular,es,s,La insuficiencia##s [MASK],"[CLS] , La , insuficiencia , ##s , [MASK] , [SEP]",morphemic,6.163295606401025
2807,insuficiencia,insuficiencia##s,plur,2,artificial,0.017430515959858894,plural,son,s,La insuficiencia##s [MASK],"[CLS] , La , insuficiencia , ##s , [MASK] , [SEP]",morphemic,4.049532818060514
2808,corbata,corbata,sing,1,default,0.014273305423557758,singular,es,s,La corbata [MASK],"[CLS] , La , corbata , [MASK] , [SEP]",morphemic,4.249364239869574
2809,corbata,corbata,sing,1,default,0.0005573707749135792,plural,son,s,La corbata [MASK],"[CLS] , La , corbata , [MASK] , [SEP]",morphemic,7.492279875375341
2810,corbata,corbqtas,plur,4,default,0.001042284769937396,singular,es,s,Las corbqtas [MASK],"[CLS] , Las , cor , ##b , ##q , ##tas , [MASK] , [SEP]",morphemic,6.866340081301772
2811,corbata,corbqtas,plur,4,default,0.029340092092752457,plural,son,s,Las corbqtas [MASK],"[CLS] , Las , cor , ##b , ##q , ##tas , [MASK] , [SEP]",morphemic,3.528800367459942
2812,corbata,corbata##s,plur,2,artificial,0.004559237509965897,singular,es,s,La corbata##s [MASK],"[CLS] , La , corbata , ##s , [MASK] , [SEP]",morphemic,5.390599882164226
2813,corbata,corbata##s,plur,2,artificial,0.017255647107958794,plural,son,s,La corbata##s [MASK],"[CLS] , La , corbata , ##s , [MASK] , [SEP]",morphemic,4.059615820500848
2814,mirada,mirada,sing,1,default,0.0045991940423846245,singular,es,s,La mirada [MASK],"[CLS] , La , mirada , [MASK] , [SEP]",morphemic,5.381874199015089
2815,mirada,mirada,sing,1,default,0.0001448255352443084,plural,son,s,La mirada [MASK],"[CLS] , La , mirada , [MASK] , [SEP]",morphemic,8.839980745187908
2816,mirada,mirñdas,plur,3,default,0.0005259539466351271,singular,es,s,Las mirñdas [MASK],"[CLS] , Las , mir , ##ñ , ##das , [MASK] , [SEP]",morphemic,7.550296902985247
2817,mirada,mirñdas,plur,3,default,0.059984516352415085,plural,son,s,Las mirñdas [MASK],"[CLS] , Las , mir , ##ñ , ##das , [MASK] , [SEP]",morphemic,2.813668810856534
2818,mirada,mirada##s,plur,2,artificial,0.0012501600431278348,singular,es,s,La mirada##s [MASK],"[CLS] , La , mirada , ##s , [MASK] , [SEP]",morphemic,6.684483701361377
2819,mirada,mirada##s,plur,2,artificial,0.007329982705414295,plural,son,s,La mirada##s [MASK],"[CLS] , La , mirada , ##s , [MASK] , [SEP]",morphemic,4.915782122511422
2820,presencia,presencia,sing,1,default,0.07356075197458267,singular,es,s,La presencia [MASK],"[CLS] , La , presencia , [MASK] , [SEP]",morphemic,2.6096436566965453
2821,presencia,presencia,sing,1,default,0.0022271317429840565,plural,son,s,La presencia [MASK],"[CLS] , La , presencia , [MASK] , [SEP]",morphemic,6.10704073530168
2822,presencia,prefencias,plur,2,default,0.00015175188309513032,singular,es,s,Las prefencias [MASK],"[CLS] , Las , pref , ##encias , [MASK] , [SEP]",morphemic,8.79326371890805
2823,presencia,prefencias,plur,2,default,0.09520897269248962,plural,son,s,Las prefencias [MASK],"[CLS] , Las , pref , ##encias , [MASK] , [SEP]",morphemic,2.3516810906546315
2824,presencia,presencia##s,plur,2,artificial,0.012045754119753838,singular,es,s,La presencia##s [MASK],"[CLS] , La , presencia , ##s , [MASK] , [SEP]",morphemic,4.419043036344306
2825,presencia,presencia##s,plur,2,artificial,0.045362066477537155,plural,son,s,La presencia##s [MASK],"[CLS] , La , presencia , ##s , [MASK] , [SEP]",morphemic,3.093079063335413
2826,guionista,guionista,sing,1,default,0.09819386154413223,singular,es,s,El guionista [MASK],"[CLS] , El , guionista , [MASK] , [SEP]",morphemic,2.320811575309419
2827,guionista,guionista,sing,1,default,0.0021598991006612778,plural,son,s,El guionista [MASK],"[CLS] , El , guionista , [MASK] , [SEP]",morphemic,6.137693771033949
2828,guionista,guionistaw,plur,2,default,0.0006893611862324178,singular,es,s,Los guionistaw [MASK],"[CLS] , Los , guionista , ##w , [MASK] , [SEP]",morphemic,7.279745206260746
2829,guionista,guionistaw,plur,2,default,0.006070756819099188,plural,son,s,Los guionistaw [MASK],"[CLS] , Los , guionista , ##w , [MASK] , [SEP]",morphemic,5.104271999788442
2830,guionista,guionista##s,plur,2,artificial,0.0031929861288517714,singular,es,s,El guionista##s [MASK],"[CLS] , El , guionista , ##s , [MASK] , [SEP]",morphemic,5.746798709495768
2831,guionista,guionista##s,plur,2,artificial,0.18260513246059418,plural,son,s,El guionista##s [MASK],"[CLS] , El , guionista , ##s , [MASK] , [SEP]",morphemic,1.7004292035459965
2832,pato,pato,sing,1,default,0.006972429342567921,singular,es,s,El pato [MASK],"[CLS] , El , pato , [MASK] , [SEP]",morphemic,4.965791572243927
2833,pato,pato,sing,1,default,6.122591730672866e-05,plural,son,s,El pato [MASK],"[CLS] , El , pato , [MASK] , [SEP]",morphemic,9.700939972686566
2834,pato,tatos,plur,2,default,0.0013251225464046001,singular,es,s,Los tatos [MASK],"[CLS] , Los , ta , ##tos , [MASK] , [SEP]",morphemic,6.626250335968161
2835,pato,tatos,plur,2,default,0.0672493726015091,plural,son,s,Los tatos [MASK],"[CLS] , Los , ta , ##tos , [MASK] , [SEP]",morphemic,2.699347589889297
2836,pato,pato##s,plur,2,artificial,0.006881395820528269,singular,es,s,El pato##s [MASK],"[CLS] , El , pato , ##s , [MASK] , [SEP]",morphemic,4.978933766723693
2837,pato,pato##s,plur,2,artificial,0.016500260680913925,plural,son,s,El pato##s [MASK],"[CLS] , El , pato , ##s , [MASK] , [SEP]",morphemic,4.104379099357135
2838,guitarrista,guitarrista,sing,1,default,0.031336575746536255,singular,es,s,El guitarrista [MASK],"[CLS] , El , guitarrista , [MASK] , [SEP]",morphemic,3.4629693094616267
2839,guitarrista,guitarrista,sing,1,default,0.0027651411946862936,plural,son,s,El guitarrista [MASK],"[CLS] , El , guitarrista , [MASK] , [SEP]",morphemic,5.89066358032561
2840,guitarrista,guwtarristas,plur,4,default,0.0007768304203636944,singular,es,s,Los guwtarristas [MASK],"[CLS] , Los , gu , ##w , ##tar , ##ristas , [MASK] , [SEP]",morphemic,7.160288480626626
2841,guitarrista,guwtarristas,plur,4,default,0.10908162593841553,plural,son,s,Los guwtarristas [MASK],"[CLS] , Los , gu , ##w , ##tar , ##ristas , [MASK] , [SEP]",morphemic,2.2156588151897734
2842,guitarrista,guitarrista##s,plur,2,artificial,0.0005403528339229524,singular,es,s,El guitarrista##s [MASK],"[CLS] , El , guitarrista , ##s , [MASK] , [SEP]",morphemic,7.523288235622667
2843,guitarrista,guitarrista##s,plur,2,artificial,0.04227590188384056,plural,son,s,El guitarrista##s [MASK],"[CLS] , El , guitarrista , ##s , [MASK] , [SEP]",morphemic,3.1635380506854784
2844,grandeza,grandeza,sing,1,default,0.08132447302341461,singular,es,s,La grandeza [MASK],"[CLS] , La , grandeza , [MASK] , [SEP]",morphemic,2.509308286527951
2845,grandeza,grandeza,sing,1,default,0.0006631947471760213,plural,son,s,La grandeza [MASK],"[CLS] , La , grandeza , [MASK] , [SEP]",morphemic,7.318441874596719
2846,grandeza,grandezts,plur,3,default,0.0043074279092252254,singular,es,s,Las grandezts [MASK],"[CLS] , Las , grande , ##z , ##ts , [MASK] , [SEP]",morphemic,5.447414325807817
2847,grandeza,grandezts,plur,3,default,0.06914512068033218,plural,son,s,Las grandezts [MASK],"[CLS] , Las , grande , ##z , ##ts , [MASK] , [SEP]",morphemic,2.671547784744424
2848,grandeza,grandeza##s,plur,2,artificial,0.0025092805735766888,singular,es,s,La grandeza##s [MASK],"[CLS] , La , grandeza , ##s , [MASK] , [SEP]",morphemic,5.987759190996007
2849,grandeza,grandeza##s,plur,2,artificial,0.09265582263469696,plural,son,s,La grandeza##s [MASK],"[CLS] , La , grandeza , ##s , [MASK] , [SEP]",morphemic,2.3788634827349404
2850,abono,abono,sing,1,default,0.061722565442323685,singular,es,s,El abono [MASK],"[CLS] , El , abono , [MASK] , [SEP]",morphemic,2.785105686532417
2851,abono,abono,sing,1,default,0.0004878846521023661,plural,son,s,El abono [MASK],"[CLS] , El , abono , [MASK] , [SEP]",morphemic,7.62543154869329
2852,abono,ubonos,plur,3,default,0.00026006074040196836,singular,es,s,Los ubonos [MASK],"[CLS] , Los , u , ##bon , ##os , [MASK] , [SEP]",morphemic,8.254595337302284
2853,abono,ubonos,plur,3,default,0.06359566748142242,plural,son,s,Los ubonos [MASK],"[CLS] , Los , u , ##bon , ##os , [MASK] , [SEP]",morphemic,2.7552099323177086
2854,abono,abono##s,plur,2,artificial,0.0054570757783949375,singular,es,s,El abono##s [MASK],"[CLS] , El , abono , ##s , [MASK] , [SEP]",morphemic,5.2108422044176255
2855,abono,abono##s,plur,2,artificial,0.019321586936712265,plural,son,s,El abono##s [MASK],"[CLS] , El , abono , ##s , [MASK] , [SEP]",morphemic,3.9465323139896555
2856,nevera,nevera,sing,1,default,0.025279108434915543,singular,es,s,La nevera [MASK],"[CLS] , La , nevera , [MASK] , [SEP]",morphemic,3.677776977931586
2857,nevera,nevera,sing,1,default,0.0004694782255683094,plural,son,s,La nevera [MASK],"[CLS] , La , nevera , [MASK] , [SEP]",morphemic,7.66388863830772
2858,nevera,neveraz,plur,2,default,0.0030326785054057837,singular,es,s,Las neveraz [MASK],"[CLS] , Las , nevera , ##z , [MASK] , [SEP]",morphemic,5.798309054771062
2859,nevera,neveraz,plur,2,default,0.13464266061782837,plural,son,s,Las neveraz [MASK],"[CLS] , Las , nevera , ##z , [MASK] , [SEP]",morphemic,2.0051309683186855
2860,nevera,nevera##s,plur,2,artificial,0.022491304203867912,singular,es,s,La nevera##s [MASK],"[CLS] , La , nevera , ##s , [MASK] , [SEP]",morphemic,3.794626524302432
2861,nevera,nevera##s,plur,2,artificial,0.023440666496753693,plural,son,s,La nevera##s [MASK],"[CLS] , La , nevera , ##s , [MASK] , [SEP]",morphemic,3.7532828805157212
2862,procesado,procesado,sing,1,default,0.0798671618103981,singular,es,s,El procesado [MASK],"[CLS] , El , procesado , [MASK] , [SEP]",morphemic,2.5273905017988114
2863,procesado,procesado,sing,1,default,0.001300245407037437,plural,son,s,El procesado [MASK],"[CLS] , El , procesado , [MASK] , [SEP]",morphemic,6.6452022576861545
2864,procesado,procmsados,plur,4,default,0.000886016059666872,singular,es,s,Los procmsados [MASK],"[CLS] , Los , pro , ##c , ##ms , ##ados , [MASK] , [SEP]",morphemic,7.028775481488624
2865,procesado,procmsados,plur,4,default,0.1599804311990738,plural,son,s,Los procmsados [MASK],"[CLS] , Los , pro , ##c , ##ms , ##ados , [MASK] , [SEP]",morphemic,1.832703776233966
2866,procesado,procesado##s,plur,2,artificial,0.013006038032472134,singular,es,s,El procesado##s [MASK],"[CLS] , El , procesado , ##s , [MASK] , [SEP]",morphemic,4.342341565314316
2867,procesado,procesado##s,plur,2,artificial,0.03493177890777588,plural,son,s,El procesado##s [MASK],"[CLS] , El , procesado , ##s , [MASK] , [SEP]",morphemic,3.3543582936681346
2868,pino,pino,sing,1,default,0.008858204819262028,singular,es,s,El pino [MASK],"[CLS] , El , pino , [MASK] , [SEP]",morphemic,4.7264111512307245
2869,pino,pino,sing,1,default,0.0001321518502663821,plural,son,s,El pino [MASK],"[CLS] , El , pino , [MASK] , [SEP]",morphemic,8.931558915752953
2870,pino,pinas,plur,2,default,0.00014750173431821167,singular,es,s,Los pinas [MASK],"[CLS] , Los , pin , ##as , [MASK] , [SEP]",morphemic,8.821670624163955
2871,pino,pinas,plur,2,default,0.015297012403607368,plural,son,s,Los pinas [MASK],"[CLS] , Los , pin , ##as , [MASK] , [SEP]",morphemic,4.180097737389055
2872,pino,pino##s,plur,2,artificial,0.001345279742963612,singular,es,s,El pino##s [MASK],"[CLS] , El , pino , ##s , [MASK] , [SEP]",morphemic,6.611153300221161
2873,pino,pino##s,plur,2,artificial,0.012977453880012035,plural,son,s,El pino##s [MASK],"[CLS] , El , pino , ##s , [MASK] , [SEP]",morphemic,4.344541744111468
2874,caballería,caballería,sing,1,default,0.022768886759877205,singular,es,s,La caballería [MASK],"[CLS] , La , caballería , [MASK] , [SEP]",morphemic,3.7823602907526546
